Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.2967422732358621,-0.5039991450924599,0.4114707249309248,6.012197404012496e-31,-0.921585743186048,1.0628434891668412,1.84047757466772e-30
0.3000365571677601,-0.5070163339680427,0.41497589680334884,6.072706104575861e-31,-0.9102007788432405,1.0651893332339837,1.833093364164651e-30
0.3033690325162224,-0.5100304855006967,0.41852956884975606,6.133670186099433e-31,-0.8987700044895048,1.067562826102357,1.8257071445386016e-30
0.30674011558438324,-0.5130409442538473,0.4221324578275103,6.195091527370612e-31,-0.8872925698496223,1.0699630085705438,1.8183190622767752e-30
0.31015022558913224,-0.5160470347873959,0.42578528642916885,6.256971970534823e-31,-0.8757676174272818,1.0723888961794856,1.8109292632655083e-30
0.31359978053376186,-0.5190480576813585,0.42948877870114327,6.319313245956212e-31,-0.8641942964121397,1.0748394757361401,1.8035379015196678e-30
0.3170892014279499,-0.5220432929580304,0.43324366438344003,6.382117048841494e-31,-0.8525717483026237,1.0773137077821888,1.7961451297338967e-30
0.3206189086768255,-0.5250319966206778,0.4370506748446016,6.44538497391885e-31,-0.8408991189705323,1.079810523500694,1.78875110676144e-30
0.32418932356036895,-0.5280134016609853,0.44091054446052624,6.509118542397789e-31,-0.8291755535807697,1.0823288252497596,1.7813559941010142e-30
0.3278008680228206,-0.5309867175773598,0.4448240101699413,6.573319198294957e-31,-0.8174001972402836,1.0848674859007383,1.773959956044387e-30
0.33145396236347247,-0.5339511282133114,0.44879180873226276,6.637988267781728e-31,-0.8055722024168018,1.0874253467187527,1.7665631640280087e-30
0.335149027903203,-0.5369057937056193,0.4528146793606698,6.703127007089828e-31,-0.7936907201344715,1.0900012187544026,1.7591657907734336e-30
0.3388864822993853,-0.5398498464922992,0.4568933583507616,6.768736520451352e-31,-0.7817549149566431,1.092593879108747,1.751768019273424e-30
0.3426667433621377,-0.5427823941975615,0.46102858293343635,6.834817828414217e-31,-0.769763952517662,1.0952020731601437,1.744370034616997e-30
0.3464902260926165,-0.5457025171050753,0.46522108773232596,6.901371816733178e-31,-0.7577170088723956,1.097824512085718,1.736972029382282e-30
0.3503573419127596,-0.5486092674772075,0.4694716035721389,6.968399224478545e-31,-0.7456132726720293,1.1004598719589522,1.729574204484087e-30
0.35426849822523704,-0.5515016691722696,0.4737808566243464,7.035900638173381e-31,-0.7334519462681164,1.1031067931130942,1.722176769321302e-30
